customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03892,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),83.46,4082.2,No
CUST-03893,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.73,701.59,No
CUST-03894,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),52.41,1246.13,No
CUST-03895,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.06,0.0,Yes
CUST-03896,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.79,2059.18,Yes
CUST-03897,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.57,1903.74,No
CUST-03898,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,26.04,1471.21,Yes
CUST-03899,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,65.79,2443.84,No
CUST-03900,Female,0,No,No,46,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,92.04,4235.99,Yes
CUST-03901,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,91.83,3103.95,No
CUST-03902,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.11,1320.8,No
CUST-03903,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.32,474.12,No
CUST-03904,Female,1,No,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,44.19,3162.33,No
CUST-03905,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),42.44,1328.57,No
CUST-03906,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,53.38,0.0,No
CUST-03907,Female,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.69,1548.27,No
CUST-03908,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.63,59.97,Yes
CUST-03909,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.91,831.05,No
CUST-03910,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.86,5754.44,No
CUST-03911,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,82.75,2253.66,Yes
CUST-03912,Male,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,40.81,630.39,Yes
CUST-03913,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),33.47,558.33,No
CUST-03914,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.97,1188.6,No
CUST-03915,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,97.94,4024.5,Yes
CUST-03916,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.55,1133.37,No
CUST-03917,Female,1,No,No,37,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.58,2004.57,Yes
CUST-03918,Male,1,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),101.55,2329.26,Yes
CUST-03919,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.8,4794.84,Yes
CUST-03920,Female,0,No,No,16,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.05,953.19,Yes
CUST-03921,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,76.5,4660.37,No
CUST-03922,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.19,1619.44,No
CUST-03923,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,100.59,0.0,No
CUST-03924,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),90.48,1076.3,No
CUST-03925,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,3201.46,Yes
CUST-03926,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.8,358.44,Yes
CUST-03927,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.42,1936.51,No
CUST-03928,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.08,2325.63,Yes
CUST-03929,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),82.29,5009.8,No
CUST-03930,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,85.59,671.59,Yes
CUST-03931,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.28,26.46,Yes
CUST-03932,Female,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.88,997.25,No
CUST-03933,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,71.64,4152.96,No
CUST-03934,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,57.5,4127.76,Yes
CUST-03935,Female,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.27,1334.35,No
CUST-03936,Female,0,No,Yes,54,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),41.09,2236.17,No
CUST-03937,Male,0,No,Yes,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,45.99,199.99,Yes
CUST-03938,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.66,3162.96,No
CUST-03939,Female,0,No,No,52,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.17,5632.49,Yes
CUST-03940,Female,0,No,No,28,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),28.38,810.57,No
CUST-03941,Male,1,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),36.17,2592.43,No
CUST-03942,Female,1,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.04,1736.85,No
CUST-03943,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,106.34,6581.83,No
CUST-03944,Male,0,No,No,64,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.79,3260.08,No
CUST-03945,Female,0,No,Yes,41,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),47.65,1969.19,No
CUST-03946,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,91.43,5389.47,No
CUST-03947,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,35.73,173.04,No
CUST-03948,Female,0,No,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.04,525.26,No
CUST-03949,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.51,1083.85,No
CUST-03950,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),101.83,929.43,Yes
CUST-03951,Male,0,No,No,59,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.48,5451.47,Yes
CUST-03952,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,74.91,887.88,No
CUST-03953,Male,0,Yes,No,25,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,74.25,1854.54,Yes
CUST-03954,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,81.54,1475.78,Yes
CUST-03955,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,84.54,3303.03,No
CUST-03956,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.79,507.63,Yes
CUST-03957,Female,1,Yes,No,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.41,2393.43,Yes
CUST-03958,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,82.76,5279.48,No
CUST-03959,Male,1,No,No,54,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,35.3,1920.4,Yes
CUST-03960,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.8,324.96,No
CUST-03961,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.43,1818.28,Yes
CUST-03962,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.72,556.95,Yes
CUST-03963,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),78.8,3400.69,No
CUST-03964,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.65,4518.82,No
CUST-03965,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.61,6383.73,Yes
CUST-03966,Female,0,Yes,No,69,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),50.69,3506.37,No
CUST-03967,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.15,1712.41,No
CUST-03968,Female,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.13,1500.62,No
CUST-03969,Female,1,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),87.33,2525.48,Yes
CUST-03970,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.02,475.48,No
CUST-03971,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.14,302.13,Yes
CUST-03972,Male,1,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.69,6149.83,No
CUST-03973,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.52,3564.04,Yes
CUST-03974,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),67.38,4708.96,No
CUST-03975,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.73,4250.42,Yes
CUST-03976,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,109.62,5139.59,No
CUST-03977,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.9,92.0,No
CUST-03978,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.59,1737.2,No
CUST-03979,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.86,2859.9,Yes
CUST-03980,Male,0,No,No,49,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),26.62,1310.73,No
CUST-03981,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,83.63,3418.55,Yes
CUST-03982,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,45.74,2555.16,No
CUST-03983,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),65.46,84.46,No
CUST-03984,Female,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),41.33,338.52,Yes
CUST-03985,Male,1,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.15,1803.18,No
CUST-03986,Male,0,Yes,No,31,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,105.79,3276.63,Yes
CUST-03987,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.35,3931.74,No
CUST-03988,Male,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),65.56,4078.63,No
CUST-03989,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.67,254.09,No
CUST-03990,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),63.55,3249.77,No
CUST-03991,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),96.66,1143.06,Yes
CUST-03992,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),69.68,780.96,No
CUST-03993,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.15,502.19,No
CUST-03994,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,26.25,1441.29,No
CUST-03995,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.7,403.47,Yes
CUST-03996,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.46,936.09,No
CUST-03997,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.3,2449.81,Yes
CUST-03998,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.05,362.93,No
CUST-03999,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),53.11,886.69,No
CUST-04000,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),56.82,1409.61,Yes
CUST-04001,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.8,2191.82,Yes
CUST-04002,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),41.13,904.57,No
CUST-04003,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.43,2736.07,No
CUST-04004,Female,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,41.15,2959.19,No
CUST-04005,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,109.35,3517.65,No
CUST-04006,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.3,442.01,Yes
CUST-04007,Female,0,Yes,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.43,1353.31,No
CUST-04008,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.13,3566.34,No
CUST-04009,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.75,1972.18,No
CUST-04010,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.57,1032.94,No
CUST-04011,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.47,3480.4,Yes
CUST-04012,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,106.41,6809.64,No
CUST-04013,Male,1,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.75,169.05,No
CUST-04014,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,88.41,6258.15,No
CUST-04015,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,100.66,6561.55,Yes
CUST-04016,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.99,2321.32,Yes
CUST-04017,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),91.57,3307.48,No
CUST-04018,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.87,5333.27,Yes
CUST-04019,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.31,145.53,No
CUST-04020,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,105.55,3149.85,Yes
CUST-04021,Male,1,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.06,1623.67,No
CUST-04022,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,52.35,1006.1,Yes
CUST-04023,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.57,1346.49,No
CUST-04024,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),47.76,1106.86,No
CUST-04025,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,48.21,2057.07,No
CUST-04026,Male,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.41,3403.05,No
CUST-04027,Male,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.99,1859.84,Yes
CUST-04028,Female,1,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,101.73,2457.18,Yes
CUST-04029,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.01,4827.11,No
CUST-04030,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.24,764.75,Yes
CUST-04031,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.14,2778.49,Yes
CUST-04032,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.35,127.13,Yes
CUST-04033,Male,1,No,Yes,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,33.31,156.45,No
CUST-04034,Male,0,No,No,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.76,3118.96,Yes
CUST-04035,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.36,292.02,Yes
